treatment,type,code
betablocker_carvedilol,NDC,716100062
betablocker_carvedilol,NDC,716100063
betablocker_carvedilol,NDC,500902119
betablocker_carvedilol,NDC,500902119
betablocker_carvedilol,NDC,500902119
betablocker_carvedilol,NDC,658620143
betablocker_carvedilol,NDC,658620143
betablocker_carvedilol,NDC,510790771
betablocker_carvedilol,NDC,551545677
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,713351457
betablocker_carvedilol,NDC,619190984
betablocker_carvedilol,NDC,687887883
betablocker_carvedilol,NDC,687887883
betablocker_carvedilol,NDC,687887883
betablocker_carvedilol,NDC,687887883
betablocker_carvedilol,NDC,687887883
betablocker_carvedilol,NDC,500904171
betablocker_carvedilol,NDC,500904171
betablocker_carvedilol,NDC,500904171
betablocker_carvedilol,NDC,683820093
betablocker_carvedilol,NDC,683820093
betablocker_carvedilol,NDC,683820095
betablocker_carvedilol,NDC,658410617
betablocker_carvedilol,NDC,658410619
betablocker_carvedilol,NDC,686450350
betablocker_carvedilol,NDC,500904898
betablocker_carvedilol,NDC,684620162
betablocker_carvedilol,NDC,684620164
betablocker_carvedilol,NDC,684620164
betablocker_carvedilol,NDC,551110252
betablocker_carvedilol,NDC,551110253
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,716100062
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352023
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352026
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713352033
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,713350368
betablocker_carvedilol,NDC,763850110
betablocker_carvedilol,NDC,683820094
betablocker_carvedilol,NDC,500905115
betablocker_carvedilol,NDC,500902066
betablocker_carvedilol,NDC,500902066
betablocker_carvedilol,NDC,500902066
betablocker_carvedilol,NDC,500902066
betablocker_carvedilol,NDC,607600234
betablocker_carvedilol,NDC,763850113
betablocker_carvedilol,NDC,516550397
betablocker_carvedilol,NDC,631870946
betablocker_carvedilol,NDC,510790931
betablocker_carvedilol,NDC,705181377
betablocker_carvedilol,NDC,705181377
betablocker_carvedilol,NDC,763850113
betablocker_carvedilol,NDC,006157944
betablocker_carvedilol,NDC,006157944
betablocker_carvedilol,NDC,006157945
betablocker_carvedilol,NDC,006157945
betablocker_carvedilol,NDC,006157946
betablocker_carvedilol,NDC,006157946
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,713350561
betablocker_carvedilol,NDC,716100063
betablocker_carvedilol,NDC,500905115
betablocker_carvedilol,NDC,551110252
betablocker_carvedilol,NDC,514070039
betablocker_carvedilol,NDC,514070041
betablocker_carvedilol,NDC,684620163
betablocker_carvedilol,NDC,684620164
betablocker_carvedilol,NDC,684620165
betablocker_carvedilol,NDC,684620165
betablocker_carvedilol,NDC,680714495
betablocker_carvedilol,NDC,680714495
betablocker_carvedilol,NDC,680714495
betablocker_carvedilol,NDC,680714495
betablocker_carvedilol,NDC,684620163
betablocker_carvedilol,NDC,684620164
betablocker_carvedilol,NDC,684620165
betablocker_carvedilol,NDC,680010151
betablocker_carvedilol,NDC,680010153
betablocker_carvedilol,NDC,433530837
betablocker_carvedilol,NDC,433530838
betablocker_carvedilol,NDC,551547278
betablocker_carvedilol,NDC,713350034
betablocker_carvedilol,NDC,009046300
betablocker_carvedilol,NDC,009046301
betablocker_carvedilol,NDC,009046302
betablocker_carvedilol,NDC,009046303
betablocker_carvedilol,NDC,003783631
betablocker_carvedilol,NDC,003783631
betablocker_carvedilol,NDC,003783632
betablocker_carvedilol,NDC,003783632
betablocker_carvedilol,NDC,003783633
betablocker_carvedilol,NDC,003783633
betablocker_carvedilol,NDC,003783634
betablocker_carvedilol,NDC,003783634
betablocker_carvedilol,NDC,500902175
betablocker_carvedilol,NDC,500902175
betablocker_carvedilol,NDC,763850111
betablocker_carvedilol,NDC,557000819
betablocker_carvedilol,NDC,557000819
betablocker_carvedilol,NDC,430630833
betablocker_carvedilol,NDC,658620142
betablocker_carvedilol,NDC,658620144
betablocker_carvedilol,NDC,658620145
betablocker_carvedilol,NDC,680714956
betablocker_carvedilol,NDC,680714974
betablocker_carvedilol,NDC,631870570
betablocker_carvedilol,NDC,680714980
betablocker_carvedilol,NDC,687889789
betablocker_carvedilol,NDC,581180163
betablocker_carvedilol,NDC,007815221
betablocker_carvedilol,NDC,007815222
betablocker_carvedilol,NDC,007815223
betablocker_carvedilol,NDC,007815224
betablocker_carvedilol,NDC,686450351
betablocker_carvedilol,NDC,728880034
betablocker_carvedilol,NDC,728880034
betablocker_carvedilol,NDC,680714600
betablocker_carvedilol,NDC,680714600
betablocker_carvedilol,NDC,680714600
betablocker_carvedilol,NDC,680714600
betablocker_carvedilol,NDC,500901064
betablocker_carvedilol,NDC,500901064
betablocker_carvedilol,NDC,500901064
betablocker_carvedilol,NDC,607600376
betablocker_carvedilol,NDC,607600494
betablocker_carvedilol,NDC,607600532
betablocker_carvedilol,NDC,686450496
betablocker_carvedilol,NDC,728880034
betablocker_carvedilol,NDC,728880034
betablocker_carvedilol,NDC,728880035
betablocker_carvedilol,NDC,728880035
betablocker_carvedilol,NDC,728880035
betablocker_carvedilol,NDC,728880035
betablocker_carvedilol,NDC,728880036
betablocker_carvedilol,NDC,728880036
betablocker_carvedilol,NDC,728880036
betablocker_carvedilol,NDC,728880036
betablocker_carvedilol,NDC,728880037
betablocker_carvedilol,NDC,728880037
betablocker_carvedilol,NDC,728880037
betablocker_carvedilol,NDC,500901069
betablocker_carvedilol,NDC,500901069
betablocker_carvedilol,NDC,619190219
betablocker_carvedilol,NDC,619190219
betablocker_carvedilol,NDC,500901069
betablocker_carvedilol,NDC,500901069
betablocker_carvedilol,NDC,619190728
betablocker_carvedilol,NDC,619190728
betablocker_carvedilol,NDC,619190730
betablocker_carvedilol,NDC,619190730
betablocker_carvedilol,NDC,619190730
betablocker_carvedilol,NDC,713350034
betablocker_carvedilol,NDC,713350034
betablocker_carvedilol,NDC,658620144
betablocker_carvedilol,NDC,619190984
betablocker_carvedilol,NDC,631870447
betablocker_carvedilol,NDC,687889265
betablocker_carvedilol,NDC,500902119
betablocker_carvedilol,NDC,707860144
betablocker_carvedilol,NDC,006158387
betablocker_carvedilol,NDC,006158388
betablocker_carvedilol,NDC,006158388
betablocker_carvedilol,NDC,006158389
betablocker_carvedilol,NDC,006158389
betablocker_carvedilol,NDC,006158390
betablocker_carvedilol,NDC,006158390
betablocker_carvedilol,NDC,551546884
betablocker_carvedilol,NDC,551546885
betablocker_carvedilol,NDC,728880037
betablocker_carvedilol,NDC,631870409
betablocker_carvedilol,NDC,687889265
betablocker_carvedilol,NDC,514070039
betablocker_carvedilol,NDC,514070041
betablocker_carvedilol,NDC,514070042
betablocker_carvedilol,NDC,551110252
betablocker_carvedilol,NDC,551110253
betablocker_carvedilol,NDC,551110253
betablocker_carvedilol,NDC,551110254
betablocker_carvedilol,NDC,551110255
betablocker_carvedilol,NDC,716100062
betablocker_carvedilol,NDC,716100063
betablocker_carvedilol,NDC,631870570
betablocker_carvedilol,NDC,500902175
betablocker_carvedilol,NDC,500902175
betablocker_carvedilol,NDC,500902175
betablocker_carvedilol,NDC,500902555
betablocker_carvedilol,NDC,500902555
betablocker_carvedilol,NDC,500902555
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294060
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,636294070
betablocker_carvedilol,NDC,433530837
betablocker_carvedilol,NDC,430630125
betablocker_carvedilol,NDC,430630126
betablocker_carvedilol,NDC,716100066
betablocker_carvedilol,NDC,716100067
betablocker_carvedilol,NDC,716100063
betablocker_carvedilol,NDC,680840854
betablocker_carvedilol,NDC,433530838
betablocker_carvedilol,NDC,433530874
betablocker_carvedilol,NDC,680010151
betablocker_carvedilol,NDC,680010152
betablocker_carvedilol,NDC,680010154
betablocker_carvedilol,NDC,680714470
betablocker_carvedilol,NDC,680714470
betablocker_carvedilol,NDC,680714470
betablocker_carvedilol,NDC,705180356
betablocker_carvedilol,NDC,433530832
betablocker_carvedilol,NDC,658410617
betablocker_carvedilol,NDC,658410618
betablocker_carvedilol,NDC,763850110
betablocker_carvedilol,NDC,763850112
betablocker_carvedilol,NDC,631870946
betablocker_carvedilol,NDC,631870570
betablocker_carvedilol,NDC,631870946
betablocker_carvedilol,NDC,683820094
betablocker_carvedilol,NDC,006158387
betablocker_carvedilol,NDC,551546883
betablocker_carvedilol,NDC,500902555
betablocker_carvedilol,NDC,551110252
betablocker_carvedilol,NDC,551110255
betablocker_carvedilol,NDC,716100067
betablocker_carvedilol,NDC,716100132
betablocker_carvedilol,NDC,687887458
betablocker_carvedilol,NDC,687887458
betablocker_carvedilol,NDC,687887458
betablocker_carvedilol,NDC,687887458
betablocker_carvedilol,NDC,687887458
betablocker_carvedilol,NDC,510790930
betablocker_carvedilol,NDC,687887539
betablocker_carvedilol,NDC,687887539
betablocker_carvedilol,NDC,687887539
betablocker_carvedilol,NDC,687887539
betablocker_carvedilol,NDC,433530832
betablocker_carvedilol,NDC,433530838
betablocker_carvedilol,NDC,433530838
betablocker_carvedilol,NDC,433530874
betablocker_carvedilol,NDC,433530874
betablocker_carvedilol,NDC,687887603
betablocker_carvedilol,NDC,687887603
betablocker_carvedilol,NDC,687887603
betablocker_carvedilol,NDC,687887603
betablocker_carvedilol,NDC,687887603
betablocker_carvedilol,NDC,631870941
betablocker_carvedilol,NDC,687889789
betablocker_carvedilol,NDC,687889789
betablocker_carvedilol,NDC,705181377
betablocker_carvedilol,NDC,551545675
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,763850111
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,713351813
betablocker_carvedilol,NDC,551110254
betablocker_carvedilol,NDC,551110255
betablocker_carvedilol,NDC,514070042
betablocker_carvedilol,NDC,709340653
betablocker_carvedilol,NDC,709340653
betablocker_carvedilol,NDC,658410619
betablocker_carvedilol,NDC,000930051
betablocker_carvedilol,NDC,000930051
betablocker_carvedilol,NDC,000930135
betablocker_carvedilol,NDC,000930135
betablocker_carvedilol,NDC,683820092
betablocker_carvedilol,NDC,683820095
betablocker_carvedilol,NDC,705180426
betablocker_carvedilol,NDC,705180582
betablocker_carvedilol,NDC,705181377
betablocker_carvedilol,NDC,705181826
betablocker_carvedilol,NDC,705181826
betablocker_carvedilol,NDC,705181826
betablocker_carvedilol,NDC,607600233
betablocker_carvedilol,NDC,631870131
betablocker_carvedilol,NDC,631870131
betablocker_carvedilol,NDC,551110254
betablocker_carvedilol,NDC,551110255
betablocker_carvedilol,NDC,705182389
betablocker_carvedilol,NDC,684620163
betablocker_carvedilol,NDC,510790932
betablocker_carvedilol,NDC,551545676
betablocker_carvedilol,NDC,551545678
betablocker_carvedilol,NDC,433530832
betablocker_carvedilol,NDC,514070040
betablocker_carvedilol,NDC,709340211
betablocker_carvedilol,NDC,709340406
betablocker_carvedilol,NDC,684620164
betablocker_carvedilol,NDC,709340515
betablocker_carvedilol,NDC,709340515
betablocker_carvedilol,NDC,709340515
betablocker_carvedilol,NDC,709340516
betablocker_carvedilol,NDC,709340516
betablocker_carvedilol,NDC,709340517
betablocker_carvedilol,NDC,709340517
betablocker_carvedilol,NDC,709340609
betablocker_carvedilol,NDC,709340609
betablocker_carvedilol,NDC,709340609
betablocker_carvedilol,NDC,709340686
betablocker_carvedilol,NDC,709340686
betablocker_carvedilol,NDC,709340686
betablocker_carvedilol,NDC,709340686
betablocker_carvedilol,NDC,709340707
betablocker_carvedilol,NDC,709340707
betablocker_carvedilol,NDC,709340707
betablocker_carvedilol,NDC,709340753
betablocker_carvedilol,NDC,709340759
betablocker_carvedilol,NDC,709340759
betablocker_carvedilol,NDC,683820094
betablocker_carvedilol,NDC,683820095
betablocker_carvedilol,NDC,530021556
betablocker_carvedilol,NDC,530021556
betablocker_carvedilol,NDC,530021572
betablocker_carvedilol,NDC,530021572
betablocker_carvedilol,NDC,530021573
betablocker_carvedilol,NDC,530021573
betablocker_carvedilol,NDC,530021574
betablocker_carvedilol,NDC,530021574
betablocker_carvedilol,NDC,430630129
betablocker_carvedilol,NDC,430630129
betablocker_carvedilol,NDC,500904171
betablocker_carvedilol,NDC,709340707
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,713351937
betablocker_carvedilol,NDC,631870447
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,713351128
betablocker_carvedilol,NDC,680010153
betablocker_carvedilol,NDC,716100132
betablocker_carvedilol,NDC,353560526
betablocker_carvedilol,NDC,000937295
betablocker_carvedilol,NDC,000937295
betablocker_carvedilol,NDC,000937296
betablocker_carvedilol,NDC,000937296
betablocker_carvedilol,NDC,687889265
betablocker_carvedilol,NDC,716100066
betablocker_carvedilol,NDC,716100132
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,713351407
betablocker_carvedilol,NDC,433530837
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351463
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351533
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,713351545
betablocker_carvedilol,NDC,514070052
betablocker_carvedilol,NDC,697840713
betablocker_carvedilol,NDC,697840714
betablocker_carvedilol,NDC,697840715
betablocker_carvedilol,NDC,697840716
betablocker_carvedilol,NDC,514070053
betablocker_carvedilol,NDC,576640665
betablocker_carvedilol,NDC,576640663
betablocker_carvedilol,NDC,576640664
betablocker_carvedilol,NDC,605053678
betablocker_carvedilol,NDC,605053680
betablocker_carvedilol,NDC,514070050
betablocker_carvedilol,NDC,514070051
betablocker_carvedilol,NDC,605054713
betablocker_carvedilol,NDC,605054714
betablocker_carvedilol,NDC,605054715
betablocker_carvedilol,NDC,605054716
betablocker_carvedilol,NDC,167140227
betablocker_carvedilol,NDC,167140228
betablocker_carvedilol,NDC,167140229
betablocker_carvedilol,NDC,167140230
betablocker_carvedilol,NDC,605053679
betablocker_carvedilol,NDC,605053681
betablocker_carvedilol,NDC,576640666
betablocker_carvedilol,NDC,636298794
betablocker_carvedilol,NDC,000073383
betablocker_carvedilol,NDC,000073385
betablocker_carvedilol,NDC,000073387
betablocker_carvedilol,NDC,000073388
betablocker_carvedilol,NDC,000073370
betablocker_carvedilol,NDC,000073371
betablocker_carvedilol,NDC,000073372
betablocker_carvedilol,NDC,000073373
betablocker_carvedilol,NDC,000073373
betablocker_carvedilol,NDC,000074139
betablocker_carvedilol,NDC,000074140
betablocker_carvedilol,NDC,000074141
betablocker_carvedilol,NDC,000074142
betablocker_esmolol,NDC,100190670
betablocker_esmolol,NDC,100190666
betablocker_esmolol,NDC,100190672
betablocker_esmolol,NDC,100190055
betablocker_esmolol,NDC,100190075
betablocker_esmolol,NDC,100190115
betablocker_esmolol,NDC,100190668
betablocker_esmolol,NDC,004049825
betablocker_esmolol,NDC,551500420
betablocker_esmolol,NDC,551500421
betablocker_esmolol,NDC,445670812
betablocker_esmolol,NDC,004049858
betablocker_esmolol,NDC,250210308
betablocker_esmolol,NDC,250210309
betablocker_esmolol,NDC,250210314
betablocker_esmolol,NDC,516621322
betablocker_esmolol,NDC,445670811
betablocker_esmolol,NDC,500904512
betablocker_esmolol,NDC,500904699
betablocker_esmolol,NDC,551500194
betablocker_esmolol,NDC,516621371
betablocker_esmolol,NDC,516621427
betablocker_esmolol,NDC,516621444
betablocker_esmolol,NDC,718727049
betablocker_esmolol,NDC,100190120
betablocker_esmolol,NDC,680830211
betablocker_esmolol,NDC,525840194
betablocker_esmolol,NDC,633230652
betablocker_esmolol,NDC,674570182
betablocker_esmolol,NDC,718727136
betablocker_esmolol,NDC,674570657
betablocker_esmolol,NDC,674570658
betablocker_labetalol,NDC,713350696
betablocker_labetalol,NDC,713352063
betablocker_labetalol,NDC,713352063
betablocker_labetalol,NDC,713352063
betablocker_labetalol,NDC,705181546
betablocker_labetalol,NDC,705183411
betablocker_labetalol,NDC,500901161
betablocker_labetalol,NDC,006158131
betablocker_labetalol,NDC,636292211
betablocker_labetalol,NDC,636292212
betablocker_labetalol,NDC,636292213
betablocker_labetalol,NDC,636292214
betablocker_labetalol,NDC,636292215
betablocker_labetalol,NDC,636292216
betablocker_labetalol,NDC,713350696
betablocker_labetalol,NDC,001850010
betablocker_labetalol,NDC,001850010
betablocker_labetalol,NDC,001850117
betablocker_labetalol,NDC,001850117
betablocker_labetalol,NDC,001850118
betablocker_labetalol,NDC,001850118
betablocker_labetalol,NDC,498840122
betablocker_labetalol,NDC,498840122
betablocker_labetalol,NDC,607600628
betablocker_labetalol,NDC,498840123
betablocker_labetalol,NDC,006158130
betablocker_labetalol,NDC,713350696
betablocker_labetalol,NDC,500901161
betablocker_labetalol,NDC,607600610
betablocker_labetalol,NDC,500901290
betablocker_labetalol,NDC,500901290
betablocker_labetalol,NDC,500901291
betablocker_labetalol,NDC,500901291
betablocker_labetalol,NDC,498840123
betablocker_labetalol,NDC,705181546
betablocker_labetalol,NDC,713350696
betablocker_labetalol,NDC,713350696
betablocker_labetalol,NDC,498840124
betablocker_labetalol,NDC,709340913
betablocker_labetalol,NDC,498840124
betablocker_labetalol,NDC,713350733
betablocker_labetalol,NDC,713350733
betablocker_labetalol,NDC,713351410
betablocker_labetalol,NDC,713351410
betablocker_labetalol,NDC,713351410
betablocker_labetalol,NDC,713351410
betablocker_labetalol,NDC,713351410
betablocker_labetalol,NDC,713350733
betablocker_labetalol,NDC,713350733
betablocker_labetalol,NDC,001439366
betablocker_labetalol,NDC,001439363
betablocker_labetalol,NDC,001439364
betablocker_labetalol,NDC,001439365
betablocker_labetalol,NDC,651450124
betablocker_labetalol,NDC,651450125
betablocker_labetalol,NDC,683820798
betablocker_labetalol,NDC,683820800
betablocker_labetalol,NDC,683820800
betablocker_labetalol,NDC,636292053
betablocker_labetalol,NDC,636292054
betablocker_labetalol,NDC,636292055
betablocker_labetalol,NDC,477810552
betablocker_labetalol,NDC,477810552
betablocker_labetalol,NDC,707711163
betablocker_labetalol,NDC,707711165
betablocker_labetalol,NDC,001439622
betablocker_labetalol,NDC,001439623
betablocker_labetalol,NDC,683820798
betablocker_labetalol,NDC,683820799
betablocker_labetalol,NDC,713352057
betablocker_labetalol,NDC,713352057
betablocker_labetalol,NDC,713352057
betablocker_labetalol,NDC,477810553
betablocker_labetalol,NDC,477810554
betablocker_labetalol,NDC,551548192
betablocker_labetalol,NDC,231550723
betablocker_labetalol,NDC,231550723
betablocker_labetalol,NDC,231550724
betablocker_labetalol,NDC,231550724
betablocker_labetalol,NDC,231550725
betablocker_labetalol,NDC,231550725
betablocker_labetalol,NDC,516621228
betablocker_labetalol,NDC,719300035
betablocker_labetalol,NDC,719300035
betablocker_labetalol,NDC,719300036
betablocker_labetalol,NDC,719300036
betablocker_labetalol,NDC,719300037
betablocker_labetalol,NDC,719300037
betablocker_labetalol,NDC,705182728
betablocker_labetalol,NDC,683820798
betablocker_labetalol,NDC,683820799
betablocker_labetalol,NDC,683820800
betablocker_labetalol,NDC,722660102
betablocker_labetalol,NDC,722660103
betablocker_labetalol,NDC,477810553
betablocker_labetalol,NDC,705181163
betablocker_labetalol,NDC,707711163
betablocker_labetalol,NDC,707711163
betablocker_labetalol,NDC,707711164
betablocker_labetalol,NDC,705182903
betablocker_labetalol,NDC,725720350
betablocker_labetalol,NDC,726110734
betablocker_labetalol,NDC,726110738
betablocker_labetalol,NDC,428060327
betablocker_labetalol,NDC,428060327
betablocker_labetalol,NDC,428060327
betablocker_labetalol,NDC,428060328
betablocker_labetalol,NDC,428060328
betablocker_labetalol,NDC,428060328
betablocker_labetalol,NDC,428060329
betablocker_labetalol,NDC,428060329
betablocker_labetalol,NDC,428060329
betablocker_labetalol,NDC,707711164
betablocker_labetalol,NDC,360000320
betablocker_labetalol,NDC,360000322
betablocker_labetalol,NDC,360000324
betablocker_labetalol,NDC,707711165
betablocker_labetalol,NDC,500903584
betablocker_labetalol,NDC,712470126
betablocker_labetalol,NDC,712470126
betablocker_labetalol,NDC,712470127
betablocker_labetalol,NDC,712470127
betablocker_labetalol,NDC,712470130
betablocker_labetalol,NDC,712470130
betablocker_labetalol,NDC,500904149
betablocker_labetalol,NDC,500904149
betablocker_labetalol,NDC,500904917
betablocker_labetalol,NDC,705181163
betablocker_labetalol,NDC,680830111
betablocker_labetalol,NDC,005910605
betablocker_labetalol,NDC,005910605
betablocker_labetalol,NDC,005910605
betablocker_labetalol,NDC,005910606
betablocker_labetalol,NDC,005910606
betablocker_labetalol,NDC,005910606
betablocker_labetalol,NDC,005910607
betablocker_labetalol,NDC,005910607
betablocker_labetalol,NDC,005910607
betablocker_labetalol,NDC,516621228
betablocker_labetalol,NDC,707711164
betablocker_labetalol,NDC,707711165
betablocker_labetalol,NDC,707711165
betablocker_labetalol,NDC,680830111
betablocker_labetalol,NDC,607600231
betablocker_labetalol,NDC,709340751
betablocker_labetalol,NDC,009045928
betablocker_labetalol,NDC,009045930
betablocker_labetalol,NDC,683820799
betablocker_labetalol,NDC,683820799
betablocker_labetalol,NDC,586570602
betablocker_labetalol,NDC,586570602
betablocker_labetalol,NDC,586570602
betablocker_labetalol,NDC,586570603
betablocker_labetalol,NDC,586570603
betablocker_labetalol,NDC,586570603
betablocker_labetalol,NDC,586570604
betablocker_labetalol,NDC,586570604
betablocker_labetalol,NDC,586570604
betablocker_labetalol,NDC,514070614
betablocker_labetalol,NDC,514070614
betablocker_labetalol,NDC,514070615
betablocker_labetalol,NDC,514070615
betablocker_labetalol,NDC,514070616
betablocker_labetalol,NDC,606870439
betablocker_labetalol,NDC,606870450
betablocker_labetalol,NDC,606870461
betablocker_labetalol,NDC,551542339
betablocker_labetalol,NDC,004092267
betablocker_labetalol,NDC,004092267
betablocker_labetalol,NDC,004092339
betablocker_labetalol,NDC,728880120
betablocker_labetalol,NDC,728880120
betablocker_labetalol,NDC,728880121
betablocker_labetalol,NDC,728880121
betablocker_labetalol,NDC,636291161
betablocker_labetalol,NDC,636291162
betablocker_labetalol,NDC,636291163
betablocker_labetalol,NDC,636291164
betablocker_labetalol,NDC,636291165
betablocker_labetalol,NDC,636291166
betablocker_labetalol,NDC,722660103
betablocker_labetalol,NDC,728880122
betablocker_labetalol,NDC,728880122
betablocker_labetalol,NDC,174780420
betablocker_labetalol,NDC,174780420
betablocker_labetalol,NDC,680010381
betablocker_labetalol,NDC,680010381
betablocker_labetalol,NDC,680010382
betablocker_labetalol,NDC,680010382
betablocker_labetalol,NDC,680010383
betablocker_labetalol,NDC,680010383
betablocker_labetalol,NDC,683820800
betablocker_labetalol,NDC,636295268
betablocker_labetalol,NDC,636295268
betablocker_labetalol,NDC,636295268
betablocker_labetalol,NDC,636295311
betablocker_labetalol,NDC,636295311
betablocker_labetalol,NDC,636295311
betablocker_labetalol,NDC,636295311
betablocker_labetalol,NDC,636295311
betablocker_labetalol,NDC,636298898
betablocker_labetalol,NDC,636298899
betablocker_labetalol,NDC,636298900
betablocker_labetalol,NDC,636298901
betablocker_labetalol,NDC,636298902
betablocker_labetalol,NDC,636298903
betablocker_labetalol,NDC,707711163
betablocker_labetalol,NDC,707711164
betablocker_labetalol,NDC,001439320
betablocker_labetalol,NDC,683820798
betablocker_labetalol,NDC,712050095
betablocker_labetalol,NDC,712050095
betablocker_labetalol,NDC,009047109
betablocker_labetalol,NDC,009047110
betablocker_labetalol,NDC,009047111
betablocker_labetalol,NDC,703770060
betablocker_labetalol,NDC,703770060
betablocker_labetalol,NDC,703770060
betablocker_labetalol,NDC,703770061
betablocker_labetalol,NDC,703770061
betablocker_labetalol,NDC,703770061
betablocker_labetalol,NDC,703770062
betablocker_labetalol,NDC,703770062
betablocker_labetalol,NDC,703770062
betablocker_labetalol,NDC,705181163
betablocker_labetalol,NDC,006416252
betablocker_labetalol,NDC,712090083
betablocker_labetalol,NDC,712090083
betablocker_labetalol,NDC,712090084
betablocker_labetalol,NDC,712090084
betablocker_labetalol,NDC,712090085
betablocker_labetalol,NDC,712090085
betablocker_labetalol,NDC,712050095
betablocker_labetalol,NDC,713351242
betablocker_labetalol,NDC,713351242
betablocker_labetalol,NDC,713351242
betablocker_labetalol,NDC,551544747
betablocker_metoprolol,NDC,592120095
betablocker_metoprolol,NDC,106310011
betablocker_metoprolol,NDC,106310008
betablocker_metoprolol,NDC,106310009
betablocker_metoprolol,NDC,106310010
betablocker_metoprolol,NDC,718727155
betablocker_metoprolol,NDC,633230660
betablocker_metoprolol,NDC,551544451
betablocker_metoprolol,NDC,557000232
betablocker_metoprolol,NDC,680010120
betablocker_metoprolol,NDC,705183164
betablocker_metoprolol,NDC,557000253
betablocker_metoprolol,NDC,646790734
betablocker_metoprolol,NDC,646790734
betablocker_metoprolol,NDC,646790736
betablocker_metoprolol,NDC,646790736
betablocker_metoprolol,NDC,713350864
betablocker_metoprolol,NDC,713350864
betablocker_metoprolol,NDC,557000192
betablocker_metoprolol,NDC,713350864
betablocker_metoprolol,NDC,713350864
betablocker_metoprolol,NDC,683820564
betablocker_metoprolol,NDC,683820565
betablocker_metoprolol,NDC,683820567
betablocker_metoprolol,NDC,680010356
betablocker_metoprolol,NDC,003784595
